TIME,GEO,UNIT,INDIC_NRG,Value,Flag and Footnotes
2008M07,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,7.09
2008M08,Slovenija,Number,Heating degree days,1.87
2008M08,Slovenija,Number,Cooling degree days,3.49
2008M08,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,1.82
2008M08,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,3.17
2008M08,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,1.93
2008M08,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,3.97
2008M09,Slovenija,Number,Heating degree days,126.97
2008M09,Slovenija,Number,Cooling degree days,1.48
2008M09,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,128.77
2008M09,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,1.66
2008M09,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,124.24
2008M09,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,1.21
2008M10,Slovenija,Number,Heating degree days,182.86
2008M10,Slovenija,Number,Cooling degree days,0.00
2008M10,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,184.94
2008M10,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2008M10,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,179.72
2008M10,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2008M11,Slovenija,Number,Heating degree days,352.75
2008M11,Slovenija,Number,Cooling degree days,0.00
2008M11,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,351.55
2008M11,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2008M11,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,354.57
2008M11,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2008M12,Slovenija,Number,Heating degree days,505.03
2008M12,Slovenija,Number,Cooling degree days,0.00
2008M12,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,502.74
2008M12,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2008M12,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,508.51
2008M12,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M01,Slovenija,Number,Heating degree days,608.81
2009M01,Slovenija,Number,Cooling degree days,0.00
2009M01,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,616.60
2009M01,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M01,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,597.01
2009M01,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M02,Slovenija,Number,Heating degree days,454.38
2009M02,Slovenija,Number,Cooling degree days,0.00
2009M02,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,453.80
2009M02,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M02,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,455.26
2009M02,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M03,Slovenija,Number,Heating degree days,380.93
2009M03,Slovenija,Number,Cooling degree days,0.00
2009M03,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,379.32
2009M03,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M03,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,383.36
2009M03,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M04,Slovenija,Number,Heating degree days,168.76
2009M04,Slovenija,Number,Cooling degree days,0.00
2009M04,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,161.02
2009M04,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M04,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,180.51
2009M04,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M05,Slovenija,Number,Heating degree days,52.34
2009M05,Slovenija,Number,Cooling degree days,0.61
2009M05,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,52.24
2009M05,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.27
2009M05,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,52.49
2009M05,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,1.12
2009M06,Slovenija,Number,Heating degree days,21.83
2009M06,Slovenija,Number,Cooling degree days,1.57
2009M06,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,23.50
2009M06,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,1.92
2009M06,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,19.31
2009M06,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,1.04
2009M07,Slovenija,Number,Heating degree days,0.68
2009M07,Slovenija,Number,Cooling degree days,9.98
2009M07,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,0.94
2009M07,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,8.82
2009M07,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,0.28
2009M07,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,11.73
2009M08,Slovenija,Number,Heating degree days,0.60
2009M08,Slovenija,Number,Cooling degree days,10.30
2009M08,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,0.76
2009M08,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,5.10
2009M08,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,0.35
2009M08,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,18.19
2009M09,Slovenija,Number,Heating degree days,23.95
2009M09,Slovenija,Number,Cooling degree days,0.33
2009M09,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,22.33
2009M09,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.07
2009M09,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,26.39
2009M09,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.72
2009M10,Slovenija,Number,Heating degree days,220.17
2009M10,Slovenija,Number,Cooling degree days,0.00
2009M10,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,222.04
2009M10,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M10,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,217.33
2009M10,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M11,Slovenija,Number,Heating degree days,332.74
2009M11,Slovenija,Number,Cooling degree days,0.00
2009M11,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,334.45
2009M11,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M11,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,330.14
2009M11,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M12,Slovenija,Number,Heating degree days,513.52
2009M12,Slovenija,Number,Cooling degree days,0.00
2009M12,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,512.67
2009M12,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2009M12,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,514.81
2009M12,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M01,Slovenija,Number,Heating degree days,613.13
2010M01,Slovenija,Number,Cooling degree days,0.00
2010M01,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,618.07
2010M01,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M01,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,605.65
2010M01,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M02,Slovenija,Number,Heating degree days,479.93
2010M02,Slovenija,Number,Cooling degree days,0.00
2010M02,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,482.27
2010M02,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M02,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,476.38
2010M02,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M03,Slovenija,Number,Heating degree days,395.85
2010M03,Slovenija,Number,Cooling degree days,0.00
2010M03,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,393.27
2010M03,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M03,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,399.76
2010M03,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M04,Slovenija,Number,Heating degree days,231.69
2010M04,Slovenija,Number,Cooling degree days,0.00
2010M04,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,231.70
2010M04,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M04,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,231.67
2010M04,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M05,Slovenija,Number,Heating degree days,99.15
2010M05,Slovenija,Number,Cooling degree days,0.00
2010M05,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,94.41
2010M05,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M05,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,106.35
2010M05,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M06,Slovenija,Number,Heating degree days,24.83
2010M06,Slovenija,Number,Cooling degree days,4.66
2010M06,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,25.57
2010M06,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,6.48
2010M06,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,23.70
2010M06,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,1.90
2010M07,Slovenija,Number,Heating degree days,2.99
2010M07,Slovenija,Number,Cooling degree days,38.47
2010M07,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,2.80
2010M07,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,37.44
2010M07,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,3.29
2010M07,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,40.02
2010M08,Slovenija,Number,Heating degree days,14.65
2010M08,Slovenija,Number,Cooling degree days,1.57
2010M08,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,14.52
2010M08,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.56
2010M08,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,14.85
2010M08,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,3.10
2010M09,Slovenija,Number,Heating degree days,96.94
2010M09,Slovenija,Number,Cooling degree days,0.00
2010M09,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,101.42
2010M09,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M09,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,90.15
2010M09,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M10,Slovenija,Number,Heating degree days,274.81
2010M10,Slovenija,Number,Cooling degree days,0.00
2010M10,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,281.40
2010M10,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M10,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,264.82
2010M10,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M11,Slovenija,Number,Heating degree days,318.71
2010M11,Slovenija,Number,Cooling degree days,0.00
2010M11,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,315.37
2010M11,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M11,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,323.77
2010M11,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M12,Slovenija,Number,Heating degree days,582.10
2010M12,Slovenija,Number,Cooling degree days,0.00
2010M12,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,588.07
2010M12,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2010M12,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,573.04
2010M12,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M01,Slovenija,Number,Heating degree days,536.95
2011M01,Slovenija,Number,Cooling degree days,0.00
2011M01,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,537.49
2011M01,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M01,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,536.14
2011M01,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M02,Slovenija,Number,Heating degree days,473.37
2011M02,Slovenija,Number,Cooling degree days,0.00
2011M02,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,484.08
2011M02,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M02,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,457.11
2011M02,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M03,Slovenija,Number,Heating degree days,375.44
2011M03,Slovenija,Number,Cooling degree days,0.00
2011M03,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,376.73
2011M03,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M03,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,373.47
2011M03,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M04,Slovenija,Number,Heating degree days,170.44
2011M04,Slovenija,Number,Cooling degree days,0.00
2011M04,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,170.74
2011M04,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M04,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,169.97
2011M04,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M05,Slovenija,Number,Heating degree days,85.42
2011M05,Slovenija,Number,Cooling degree days,0.00
2011M05,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,88.41
2011M05,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M05,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,80.88
2011M05,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M06,Slovenija,Number,Heating degree days,8.83
2011M06,Slovenija,Number,Cooling degree days,0.66
2011M06,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,7.43
2011M06,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.30
2011M06,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,10.96
2011M06,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,1.19
2011M07,Slovenija,Number,Heating degree days,13.18
2011M07,Slovenija,Number,Cooling degree days,15.92
2011M07,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,12.76
2011M07,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,16.00
2011M07,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,13.83
2011M07,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,15.79
2011M08,Slovenija,Number,Heating degree days,2.36
2011M08,Slovenija,Number,Cooling degree days,26.78
2011M08,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,1.97
2011M08,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,26.10
2011M08,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,2.94
2011M08,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,27.80
2011M09,Slovenija,Number,Heating degree days,9.99
2011M09,Slovenija,Number,Cooling degree days,1.24
2011M09,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,11.04
2011M09,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,1.06
2011M09,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,8.40
2011M09,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,1.51
2011M10,Slovenija,Number,Heating degree days,243.58
2011M10,Slovenija,Number,Cooling degree days,0.00
2011M10,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,245.66
2011M10,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M10,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,240.43
2011M10,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M11,Slovenija,Number,Heating degree days,424.68
2011M11,Slovenija,Number,Cooling degree days,0.00
2011M11,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,433.86
2011M11,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M11,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,410.77
2011M11,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M12,Slovenija,Number,Heating degree days,476.96
2011M12,Slovenija,Number,Cooling degree days,0.00
2011M12,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,478.30
2011M12,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2011M12,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,474.92
2011M12,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M01,Slovenija,Number,Heating degree days,533.40
2012M01,Slovenija,Number,Cooling degree days,0.00
2012M01,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,530.90
2012M01,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M01,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,537.21
2012M01,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M02,Slovenija,Number,Heating degree days,592.49
2012M02,Slovenija,Number,Cooling degree days,0.00
2012M02,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,602.47
2012M02,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M02,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,577.34
2012M02,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M03,Slovenija,Number,Heating degree days,293.19
2012M03,Slovenija,Number,Cooling degree days,0.00
2012M03,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,297.19
2012M03,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M03,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,287.13
2012M03,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M04,Slovenija,Number,Heating degree days,221.56
2012M04,Slovenija,Number,Cooling degree days,0.00
2012M04,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,213.64
2012M04,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M04,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,233.59
2012M04,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M05,Slovenija,Number,Heating degree days,90.16
2012M05,Slovenija,Number,Cooling degree days,0.00
2012M05,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,86.73
2012M05,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M05,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,95.36
2012M05,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M06,Slovenija,Number,Heating degree days,5.76
2012M06,Slovenija,Number,Cooling degree days,15.17
2012M06,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,4.29
2012M06,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,14.61
2012M06,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,7.98
2012M06,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,16.02
2012M07,Slovenija,Number,Heating degree days,2.05
2012M07,Slovenija,Number,Cooling degree days,32.89
2012M07,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,1.62
2012M07,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,33.58
2012M07,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,2.71
2012M07,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,31.84
2012M08,Slovenija,Number,Heating degree days,0.92
2012M08,Slovenija,Number,Cooling degree days,32.17
2012M08,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,1.00
2012M08,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,28.54
2012M08,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,0.80
2012M08,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,37.66
2012M09,Slovenija,Number,Heating degree days,50.57
2012M09,Slovenija,Number,Cooling degree days,0.38
2012M09,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,49.18
2012M09,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M09,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,52.67
2012M09,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.96
2012M10,Slovenija,Number,Heating degree days,201.55
2012M10,Slovenija,Number,Cooling degree days,0.00
2012M10,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,205.10
2012M10,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M10,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,196.17
2012M10,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M11,Slovenija,Number,Heating degree days,297.27
2012M11,Slovenija,Number,Cooling degree days,0.00
2012M11,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,297.00
2012M11,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M11,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,297.69
2012M11,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M12,Slovenija,Number,Heating degree days,544.10
2012M12,Slovenija,Number,Cooling degree days,0.00
2012M12,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,545.37
2012M12,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2012M12,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,542.16
2012M12,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M01,Slovenija,Number,Heating degree days,530.88
2013M01,Slovenija,Number,Cooling degree days,0.00
2013M01,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,540.54
2013M01,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M01,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,516.23
2013M01,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M02,Slovenija,Number,Heating degree days,494.96
2013M02,Slovenija,Number,Cooling degree days,0.00
2013M02,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,495.49
2013M02,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M02,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,494.15
2013M02,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M03,Slovenija,Number,Heating degree days,455.38
2013M03,Slovenija,Number,Cooling degree days,0.00
2013M03,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,459.76
2013M03,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M03,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,448.74
2013M03,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M04,Slovenija,Number,Heating degree days,198.17
2013M04,Slovenija,Number,Cooling degree days,0.00
2013M04,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,197.28
2013M04,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M04,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,199.51
2013M04,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M05,Slovenija,Number,Heating degree days,104.64
2013M05,Slovenija,Number,Cooling degree days,0.00
2013M05,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,98.12
2013M05,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M05,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,114.54
2013M05,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M06,Slovenija,Number,Heating degree days,26.47
2013M06,Slovenija,Number,Cooling degree days,16.55
2013M06,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,27.15
2013M06,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,18.58
2013M06,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,25.43
2013M06,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,13.46
2013M07,Slovenija,Number,Heating degree days,0.00
2013M07,Slovenija,Number,Cooling degree days,27.62
2013M07,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,0.00
2013M07,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,24.20
2013M07,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,0.01
2013M07,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,32.81
2013M08,Slovenija,Number,Heating degree days,1.45
2013M08,Slovenija,Number,Cooling degree days,43.31
2013M08,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,0.77
2013M08,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,42.11
2013M08,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,2.48
2013M08,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,45.12
2013M09,Slovenija,Number,Heating degree days,70.82
2013M09,Slovenija,Number,Cooling degree days,0.01
2013M09,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,73.48
2013M09,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M09,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,66.80
2013M09,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.04
2013M10,Slovenija,Number,Heating degree days,163.00
2013M10,Slovenija,Number,Cooling degree days,0.00
2013M10,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,164.12
2013M10,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M10,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,161.29
2013M10,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M11,Slovenija,Number,Heating degree days,342.90
2013M11,Slovenija,Number,Cooling degree days,0.00
2013M11,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,345.56
2013M11,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M11,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,338.86
2013M11,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M12,Slovenija,Number,Heating degree days,478.01
2013M12,Slovenija,Number,Cooling degree days,0.00
2013M12,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,483.43
2013M12,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2013M12,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,469.79
2013M12,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2014M01,Slovenija,Number,Heating degree days,431.40
2014M01,Slovenija,Number,Cooling degree days,0.00
2014M01,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,437.98
2014M01,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2014M01,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,421.42
2014M01,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2014M02,Slovenija,Number,Heating degree days,389.90
2014M02,Slovenija,Number,Cooling degree days,0.00
2014M02,Vzhodna Slovenija (NUTS 2010),Number,Heating degree days,389.94
2014M02,Vzhodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2014M02,Zahodna Slovenija (NUTS 2010),Number,Heating degree days,389.84
2014M02,Zahodna Slovenija (NUTS 2010),Number,Cooling degree days,0.00
2014M03,Slovenija,Number,Heating degree days,289.51
2014M03,Slovenija,Number,Cooling degree days,0.00
